,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
395,-D9NFU_SZpp5J7VCSsPp1Q,Mirch Masala,449 State St,Madison,WI,53703,43.074475,-89.393396,4.0,60,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'""}","Himalayan/Nepalese, Indian, Restaurants","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}"
396,EtE2sqkrwoYAU-8mef0UOg,Subway,6321 Rostad Cir,Deforest,WI,53532,43.194016,-89.3390247,4.0,4,1,"{'BikeParking': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'DriveThru': 'True'}","Fast Food, American (New), Restaurants, Sandwiches","{'Monday': '7:0-21:30', 'Tuesday': '7:0-21:30', 'Wednesday': '7:0-21:30', 'Thursday': '7:0-21:30', 'Friday': '7:0-21:30', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}"
397,UoAPfKoSKJ8B5uXZ2prfeQ,Moonstar,768 N Main,Oregon,WI,53575,42.9374286,-89.3829876,3.0,7,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsTableService': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True'}","Restaurants, Asian Fusion, Chinese","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}"
398,OBLv8e0RvwqBl0Gkoj-bDA,The Melting Pot - Madison,6816 Odana Rd,Madison,WI,53719,43.057148,-89.500764,3.0,76,1,"{'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '3', 'Caters': 'False', 'RestaurantsTakeOut': 'False', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True'}","Food, Restaurants, Venues & Event Spaces, Fondue, Event Planning & Services, Desserts, Salad","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:0'}"
399,LXVwq9kk7ThMVxsPtRjbjQ,Zoe's Pizzeria,"604 E Main St, Unit 6",Waunakee,WI,53597,43.19139,-89.446031,3.5,27,1,"{'HasTV': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True'}","Restaurants, Pizza, Italian","{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:0'}"
400,khKH3drFrWAGPhCRUS0hkA,Grand China Restaurant,2388 Jackson St,Stoughton,WI,53589,42.9225553,-89.2497418,3.5,18,1,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'""}","Restaurants, Chinese",
401,jE5lfHPvsuNCJijXWaPqTw,Madison Club,5 E Wilson St,Madison,WI,53703,43.072474,-89.380731,4.0,22,1,"{'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '4', 'RestaurantsAttire': ""u'dressy'"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'False'}","Nightlife, Event Planning & Services, American (New), Bars, Restaurants, Venues & Event Spaces","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '16:0-23:0'}"
402,JtJnFY3tThBoxpDMxLFLow,Le Petit Croissant,1310 S Midvale Blvd,Madison,WI,53711,43.0383601531,-89.4519029194,4.0,41,0,"{'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'WiFi': ""u'free'"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'False'}","Cafes, Coffee & Tea, Bakeries, Restaurants, Sandwiches, Food","{'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-16:0', 'Sunday': '8:0-14:0'}"
403,Xu6mEU7IbKlWic1ETgUOeA,Nadia's Restaurant & Grapevine Lounge,508 State St,Madison,WI,53703,43.0751832,-89.3936346,3.0,11,0,"{'GoodForKids': 'False', 'BYOBCorkage': ""'no'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'dressy'""}","Restaurants, French",
404,qaa9M_pUfOv0BPRcnulk4g,Buraka Restaurant,1210 Williamson St,Madison,WI,53703,43.083644,-89.3642676,3.5,69,1,"{'Caters': 'False', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Vegetarian, African, Vegan, Ethiopian, Latin American","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
405,x7WmDyWVYUy4sPfT69nk5w,Wando's,602 University Ave,Madison,WI,53715,43.0733802,-89.3959202,3.0,69,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'very_loud'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'Caters': 'False', 'GoodForDancing': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'HappyHour': 'True', 'RestaurantsAttire': ""'casual'""}","Bars, Nightlife, Restaurants, American (Traditional), Fish & Chips","{'Monday': '8:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:30', 'Saturday': '11:0-2:30', 'Sunday': '19:0-2:0'}"
406,2J0mx9CAcP01RpwQkdBcGw,Taco Bell,"2169 Deming Way, Ste 100",Middleton,WI,53562,43.0974567,-89.5221143,2.0,12,1,"{'NoiseLevel': ""'average'"", 'HasTV': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1'}","Restaurants, Mexican, Fast Food, Tex-Mex","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}"
407,KfD74RGocsp9vakR67mILQ,Milio's Sandwiches,"115 E Broadway, Ste 102",Monona,WI,53716,43.0483845,-89.323659,2.0,13,1,"{'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'Caters': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': 'None', 'RestaurantsPriceRange2': '1'}","Restaurants, Sandwiches","{'Monday': '10:0-19:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
408,jLpufKQL0CF79vBrKwiMjQ,Basie's,517 Grand Canyon Dr,Madison,WI,53719,43.0551586,-89.4961026,3.5,7,0,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'quiet'""}","American (New), Nightlife, Bars, Beer, Wine & Spirits, Restaurants, Food","{'Monday': '6:30-23:0', 'Tuesday': '6:30-23:0', 'Wednesday': '6:30-23:0', 'Thursday': '6:30-23:0', 'Friday': '6:30-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-22:0'}"
409,4CXNce-fAj4G39hi97IleQ,Blair Street Brew & BBQ,605 E Washington Ave,Madison,WI,53703,43.0785923,-89.3783104,3.0,18,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2'}","Barbeque, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:30-22:0'}"
410,_FLNxsJ6T9WLkAdjwCLEqw,Espresso Royale Caffe,224 State St,Madison,WI,53703,43.0749204,-89.3883945,3.5,45,1,"{'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'Corkage': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'BYOBCorkage': ""'yes_free'""}","Coffee & Tea, Sandwiches, Food, Restaurants, Internet Cafes","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '8:0-22:0'}"
411,arWSu95pE-EV4bZRTd-lTQ,Carnival's,1017 S Park St,Madison,WI,53715,43.055992,-89.3976859,3.5,5,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Food, Hot Dogs, Ice Cream & Frozen Yogurt, Restaurants, Cheesesteaks","{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}"
412,qEWoqy5LGDsdr22R3Px8Pg,McDonald's,4409 Hwy 19,Windsor,WI,53598,43.194067,-89.337453,3.0,6,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': 'None', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'HasTV': 'False'}","Fast Food, Burgers, Coffee & Tea, Food, Restaurants","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '5:0-0:0'}"
413,kEIe_lyBKdFB6Hv_wsUYaw,Curry in the Box,3519 University Ave,Madison,WI,53705,43.0748779,-89.4476184,3.5,73,1,"{'BusinessAcceptsBitcoin': 'False', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True'}","Thai, Restaurants, Indian","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
414,bvoCnpjUZvnB7M9vRjKNiQ,Spring Garden Restaurant,520 Springdale St,Mount Horeb,WI,53572,43.0100284,-89.7317237,3.0,18,1,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'True', 'HasTV': 'True'}","American (Traditional), Restaurants","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}"
415,O75Lh99ZO6HCIqVVR-p9wg,Red,106 King St,Madison,WI,53703,43.072396,-89.387893,4.0,234,0,"{'Caters': 'True', 'HasTV': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Nightlife, Japanese, Lounges, Italian, Bars, Restaurants, Sushi Bars, Vegan","{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0', 'Sunday': '16:30-22:0'}"
